exp_no,n_users,code_length,collusion_size,confidence,detected_tot,detected_correct,detected_incorrect,undetected
3,10,128,10,0.3,5,5,0,5
3,10,128,10,0.5,3,3,0,7
3,10,128,10,1,2,2,0,8
3,10,128,10,1.5,0,0,0,10
3,10,256,2,0.3,2,2,0,0
3,10,256,2,0.5,2,2,0,0
3,10,256,2,1,2,2,0,0
3,10,256,2,1.5,2,2,0,0
3,10,256,3,0.3,3,3,0,0
3,10,256,3,0.5,3,3,0,0
3,10,256,3,1,3,3,0,0
3,10,256,3,1.5,1,1,0,2
3,10,256,4,0.3,4,4,0,0
3,10,256,4,0.5,4,4,0,0
3,10,256,4,1,2,2,0,2
3,10,256,4,1.5,0,0,0,4
3,10,256,5,0.3,5,5,0,0
3,10,256,5,0.5,5,5,0,0
3,10,256,5,1,2,2,0,3
3,10,256,5,1.5,0,0,0,5
3,10,256,10,0.3,5,5,0,5
3,10,256,10,0.5,3,3,0,7
3,10,256,10,1,2,2,0,8
3,10,256,10,1.5,0,0,0,10
3,10,512,2,0.3,2,2,0,0
3,10,512,2,0.5,2,2,0,0
3,10,512,2,1,2,2,0,0
3,10,512,2,1.5,2,2,0,0
3,10,512,3,0.3,3,3,0,0
3,10,512,3,0.5,3,3,0,0
3,10,512,3,1,3,3,0,0
3,10,512,3,1.5,1,1,0,2
3,10,512,4,0.3,4,4,0,0
3,10,512,4,0.5,4,4,0,0
3,10,512,4,1,4,4,0,0
3,10,512,4,1.5,0,0,0,4
3,10,512,5,0.3,5,5,0,0
3,10,512,5,0.5,5,5,0,0
3,10,512,5,1,2,2,0,3
3,10,512,5,1.5,0,0,0,5
3,10,512,10,0.3,5,5,0,5
3,10,512,10,0.5,3,3,0,7
3,10,512,10,1,2,2,0,8
3,10,512,10,1.5,1,1,0,9
3,10,1024,2,0.3,2,2,0,0
3,10,1024,2,0.5,2,2,0,0
3,10,1024,2,1,2,2,0,0
3,10,1024,2,1.5,2,2,0,0
3,10,1024,3,0.3,3,3,0,0
3,10,1024,3,0.5,3,3,0,0
3,10,1024,3,1,3,3,0,0
3,10,1024,3,1.5,1,1,0,2
3,10,1024,4,0.3,4,4,0,0
3,10,1024,4,0.5,4,4,0,0
3,10,1024,4,1,4,4,0,0
3,10,1024,4,1.5,0,0,0,4
3,10,1024,5,0.3,5,5,0,0
3,10,1024,5,0.5,5,5,0,0
3,10,1024,5,1,2,2,0,3
3,10,1024,5,1.5,0,0,0,5
3,10,1024,10,0.3,3,3,0,7
3,10,1024,10,0.5,3,3,0,7
3,10,1024,10,1,2,2,0,8
3,10,1024,10,1.5,1,1,0,9
3,10,2048,2,0.3,2,2,0,0
3,10,2048,2,0.5,2,2,0,0
3,10,2048,2,1,2,2,0,0
3,10,2048,2,1.5,2,2,0,0
3,10,2048,3,0.3,3,3,0,0
3,10,2048,3,0.5,3,3,0,0
3,10,2048,3,1,3,3,0,0
3,10,2048,3,1.5,1,1,0,2
3,10,2048,4,0.3,4,4,0,0
3,10,2048,4,0.5,4,4,0,0
3,10,2048,4,1,4,4,0,0
3,10,2048,4,1.5,0,0,0,4
3,10,2048,5,0.3,5,5,0,0
3,10,2048,5,0.5,5,5,0,0
3,10,2048,5,1,2,2,0,3
3,10,2048,5,1.5,0,0,0,5
3,10,2048,10,0.3,5,5,0,5
3,10,2048,10,0.5,5,5,0,5
3,10,2048,10,1,1,1,0,9
3,10,2048,10,1.5,0,0,0,10
3,100,64,2,0.3,36,2,34,0
3,100,64,2,0.5,34,2,32,0
3,100,64,2,1,11,2,9,0
3,100,64,2,1.5,5,2,3,0
3,100,64,3,0.3,32,3,29,0
3,100,64,3,0.5,28,3,25,0
3,100,64,3,1,14,3,11,0
3,100,64,3,1.5,7,3,4,0
3,100,64,4,0.3,37,4,33,0
3,100,64,4,0.5,23,4,19,0
3,100,64,4,1,16,4,12,0
3,100,64,4,1.5,7,4,3,0
3,100,64,5,0.3,32,5,27,0
3,100,64,5,0.5,26,5,21,0
3,100,64,5,1,12,5,7,0
3,100,64,5,1.5,7,4,3,1
3,100,64,10,0.3,36,9,27,1
3,100,64,10,0.5,24,9,15,1
3,100,64,10,1,17,8,9,2
3,100,64,10,1.5,6,5,1,5
3,100,64,15,0.3,37,14,23,1
3,100,64,15,0.5,25,12,13,3
3,100,64,15,1,12,9,3,6
3,100,64,15,1.5,8,7,1,8
3,100,64,20,0.3,37,13,24,7
3,100,64,20,0.5,32,16,16,4
3,100,64,20,1,19,12,7,8
3,100,64,20,1.5,6,6,0,14
3,100,64,50,0.3,32,23,9,27
3,100,64,50,0.5,26,16,10,34
3,100,64,50,1,19,12,7,38
3,100,64,50,1.5,11,10,1,40
3,100,64,100,0.3,38,38,0,62
3,100,64,100,0.5,26,26,0,74
3,100,64,100,1,13,13,0,87
3,100,64,100,1.5,7,7,0,93
3,100,16,2,0.3,40,2,38,0
3,100,16,2,0.5,26,2,24,0
3,100,16,2,1,17,2,15,0
3,100,16,2,1.5,13,2,11,0
3,100,16,3,0.3,41,3,38,0
3,100,16,3,0.5,20,3,17,0
3,100,16,3,1,16,2,14,1
3,100,16,3,1.5,7,3,4,0
3,100,16,4,0.3,48,3,45,1
3,100,16,4,0.5,23,4,19,0
3,100,16,4,1,10,3,7,1
3,100,16,4,1.5,6,2,4,2
3,100,16,5,0.3,37,4,33,1
3,100,16,5,0.5,28,4,24,1
3,100,16,5,1,13,3,10,2
3,100,16,5,1.5,7,2,5,3
3,100,16,10,0.3,50,8,42,2
3,100,16,10,0.5,20,6,14,4
3,100,16,10,1,14,2,12,8
3,100,16,10,1.5,6,1,5,9
3,100,16,15,0.3,41,10,31,5
3,100,16,15,0.5,31,8,23,7
3,100,16,15,1,17,8,9,7
3,100,16,15,1.5,7,3,4,12
3,100,16,20,0.3,41,14,27,6
3,100,16,20,0.5,23,9,14,11
3,100,16,20,1,21,7,14,13
3,100,16,20,1.5,5,2,3,18
3,100,16,50,0.3,27,17,10,33
3,100,16,50,0.5,37,24,13,26
3,100,16,50,1,15,9,6,41
3,100,16,50,1.5,9,6,3,44
3,100,16,100,0.3,39,39,0,61
3,100,16,100,0.5,39,39,0,61
3,100,16,100,1,18,18,0,82
3,100,16,100,1.5,10,10,0,90
3,100,32,2,0.3,39,2,37,0
3,100,32,2,0.5,28,2,26,0
3,100,32,2,1,12,2,10,0
3,100,32,2,1.5,6,2,4,0
3,100,32,3,0.3,43,3,40,0
3,100,32,3,0.5,25,3,22,0
3,100,32,3,1,20,3,17,0
3,100,32,3,1.5,8,3,5,0
3,100,32,4,0.3,33,4,29,0
3,100,32,4,0.5,37,4,33,0
3,100,32,4,1,11,4,7,0
3,100,32,4,1.5,5,4,1,0
3,100,32,5,0.3,35,5,30,0
3,100,32,5,0.5,25,5,20,0
3,100,32,5,1,19,4,15,1
3,100,32,5,1.5,8,4,4,1
3,100,32,10,0.3,39,7,32,3
3,100,32,10,0.5,33,9,24,1
3,100,32,10,1,18,5,13,5
3,100,32,10,1.5,7,4,3,6
3,100,32,15,0.3,37,12,25,3
3,100,32,15,0.5,28,9,19,6
3,100,32,15,1,17,8,9,7
3,100,32,15,1.5,4,4,0,11
3,100,32,20,0.3,39,14,25,6
3,100,32,20,0.5,28,11,17,9
3,100,32,20,1,22,8,14,12
3,100,32,20,1.5,4,2,2,18
3,100,32,50,0.3,38,25,13,25
3,100,32,50,0.5,32,17,15,33
3,100,32,50,1,18,15,3,35
3,100,32,50,1.5,8,6,2,44
3,100,32,100,0.3,43,43,0,57
3,100,32,100,0.5,34,34,0,66
3,100,32,100,1,21,21,0,79
3,100,32,100,1.5,5,5,0,95
3,100,64,2,0.3,36,2,34,0
3,100,64,2,0.5,22,2,20,0
3,100,64,2,1,17,2,15,0
3,100,64,2,1.5,7,2,5,0
3,100,64,3,0.3,27,3,24,0
3,100,64,3,0.5,26,3,23,0
3,100,64,3,1,10,3,7,0
3,100,64,3,1.5,6,3,3,0
3,100,64,4,0.3,35,4,31,0
3,100,64,4,0.5,23,4,19,0
3,100,64,4,1,16,4,12,0
3,100,64,4,1.5,6,4,2,0
3,100,64,5,0.3,32,5,27,0
3,100,64,5,0.5,34,5,29,0
3,100,64,5,1,15,5,10,0
3,100,64,5,1.5,5,3,2,2
3,100,64,10,0.3,37,10,27,0
3,100,64,10,0.5,35,10,25,0
3,100,64,10,1,13,7,6,3
3,100,64,10,1.5,10,6,4,4
3,100,64,15,0.3,42,14,28,1
3,100,64,15,0.5,32,12,20,3
3,100,64,15,1,16,7,9,8
3,100,64,15,1.5,7,6,1,9
3,100,64,20,0.3,38,16,22,4
3,100,64,20,0.5,31,12,19,8
3,100,64,20,1,18,10,8,10
3,100,64,20,1.5,9,7,2,13
3,100,64,50,0.3,35,24,11,26
3,100,64,50,0.5,25,19,6,31
3,100,64,50,1,19,14,5,36
3,100,64,50,1.5,5,4,1,46
3,100,64,100,0.3,38,38,0,62
3,100,64,100,0.5,26,26,0,74
3,100,64,100,1,13,13,0,87
3,100,64,100,1.5,7,7,0,93
3,100,128,2,0.3,38,2,36,0
3,100,128,2,0.5,22,2,20,0
3,100,128,2,1,9,2,7,0
3,100,128,2,1.5,4,2,2,0
3,100,128,3,0.3,33,3,30,0
3,100,128,3,0.5,27,3,24,0
3,100,128,3,1,8,3,5,0
3,100,128,3,1.5,3,3,0,0
3,100,128,4,0.3,34,4,30,0
3,100,128,4,0.5,21,4,17,0
3,100,128,4,1,10,4,6,0
3,100,128,4,1.5,6,4,2,0
3,100,128,5,0.3,27,5,22,0
3,100,128,5,0.5,19,5,14,0
3,100,128,5,1,11,5,6,0
3,100,128,5,1.5,5,5,0,0
3,100,128,10,0.3,34,10,24,0
3,100,128,10,0.5,27,9,18,1
3,100,128,10,1,11,10,1,0
3,100,128,10,1.5,7,6,1,4
3,100,128,15,0.3,32,13,19,2
3,100,128,15,0.5,26,13,13,2
3,100,128,15,1,15,11,4,4
3,100,128,15,1.5,10,8,2,7
3,100,128,20,0.3,34,18,16,2
3,100,128,20,0.5,26,19,7,1
3,100,128,20,1,17,12,5,8
3,100,128,20,1.5,7,7,0,13
3,100,128,50,0.3,34,28,6,22
3,100,128,50,0.5,31,26,5,24
3,100,128,50,1,16,14,2,36
3,100,128,50,1.5,10,9,1,41
3,100,128,100,0.3,41,41,0,59
3,100,128,100,0.5,34,34,0,66
3,100,128,100,1,14,14,0,86
3,100,128,100,1.5,5,5,0,95
3,100,256,2,0.3,31,2,29,0
3,100,256,2,0.5,19,2,17,0
3,100,256,2,1,7,2,5,0
3,100,256,2,1.5,2,2,0,0
3,100,256,3,0.3,24,3,21,0
3,100,256,3,0.5,14,3,11,0
3,100,256,3,1,5,3,2,0
3,100,256,3,1.5,3,3,0,0
3,100,256,4,0.3,22,4,18,0
3,100,256,4,0.5,19,4,15,0
3,100,256,4,1,6,4,2,0
3,100,256,4,1.5,5,4,1,0
3,100,256,5,0.3,28,5,23,0
3,100,256,5,0.5,17,5,12,0
3,100,256,5,1,8,5,3,0
3,100,256,5,1.5,6,5,1,0
3,100,256,10,0.3,29,10,19,0
3,100,256,10,0.5,22,10,12,0
3,100,256,10,1,14,9,5,1
3,100,256,10,1.5,11,10,1,0
3,100,256,15,0.3,28,15,13,0
3,100,256,15,0.5,25,15,10,0
3,100,256,15,1,15,13,2,2
3,100,256,15,1.5,12,11,1,4
3,100,256,20,0.3,29,19,10,1
3,100,256,20,0.5,27,19,8,1
3,100,256,20,1,17,16,1,4
3,100,256,20,1.5,9,9,0,11
3,100,256,50,0.3,39,35,4,15
3,100,256,50,0.5,38,34,4,16
3,100,256,50,1,14,14,0,36
3,100,256,50,1.5,6,5,1,45
3,100,256,100,0.3,38,38,0,62
3,100,256,100,0.5,31,31,0,69
3,100,256,100,1,16,16,0,84
3,100,256,100,1.5,6,6,0,94
3,100,512,2,0.3,24,2,22,0
3,100,512,2,0.5,13,2,11,0
3,100,512,2,1,4,2,2,0
3,100,512,2,1.5,2,2,0,0
3,100,512,3,0.3,12,3,9,0
3,100,512,3,0.5,9,3,6,0
3,100,512,3,1,3,3,0,0
3,100,512,3,1.5,3,3,0,0
3,100,512,4,0.3,21,4,17,0
3,100,512,4,0.5,14,4,10,0
3,100,512,4,1,4,4,0,0
3,100,512,4,1.5,4,4,0,0
3,100,512,5,0.3,17,5,12,0
3,100,512,5,0.5,10,5,5,0
3,100,512,5,1,5,5,0,0
3,100,512,5,1.5,5,5,0,0
3,100,512,10,0.3,23,10,13,0
3,100,512,10,0.5,12,10,2,0
3,100,512,10,1,10,10,0,0
3,100,512,10,1.5,10,10,0,0
3,100,512,15,0.3,26,15,11,0
3,100,512,15,0.5,19,15,4,0
3,100,512,15,1,16,15,1,0
3,100,512,15,1.5,14,14,0,1
3,100,512,20,0.3,30,19,11,1
3,100,512,20,0.5,22,20,2,0
3,100,512,20,1,18,18,0,2
3,100,512,20,1.5,15,15,0,5
3,100,512,50,0.3,44,42,2,8
3,100,512,50,0.5,35,34,1,16
3,100,512,50,1,19,19,0,31
3,100,512,50,1.5,8,8,0,42
3,100,512,100,0.3,41,41,0,59
3,100,512,100,0.5,32,32,0,68
3,100,512,100,1,16,16,0,84
3,100,512,100,1.5,8,8,0,92
3,100,1024,2,0.3,15,2,13,0
3,100,1024,2,0.5,4,2,2,0
3,100,1024,2,1,3,2,1,0
3,100,1024,2,1.5,2,2,0,0
3,100,1024,3,0.3,13,3,10,0
3,100,1024,3,0.5,3,3,0,0
3,100,1024,3,1,3,3,0,0
3,100,1024,3,1.5,3,3,0,0
3,100,1024,4,0.3,12,4,8,0
3,100,1024,4,0.5,7,4,3,0
3,100,1024,4,1,4,4,0,0
3,100,1024,4,1.5,4,4,0,0
3,100,1024,5,0.3,7,5,2,0
3,100,1024,5,0.5,9,5,4,0
3,100,1024,5,1,5,5,0,0
3,100,1024,5,1.5,5,5,0,0
3,100,1024,10,0.3,15,10,5,0
3,100,1024,10,0.5,13,10,3,0
3,100,1024,10,1,10,10,0,0
3,100,1024,10,1.5,10,10,0,0
3,100,1024,15,0.3,20,15,5,0
3,100,1024,15,0.5,15,15,0,0
3,100,1024,15,1,15,15,0,0
3,100,1024,15,1.5,14,14,0,1
3,100,1024,20,0.3,22,20,2,0
3,100,1024,20,0.5,20,20,0,0
3,100,1024,20,1,20,20,0,0
3,100,1024,20,1.5,16,16,0,4
3,100,1024,50,0.3,47,46,1,4
3,100,1024,50,0.5,42,42,0,8
3,100,1024,50,1,16,16,0,34
3,100,1024,50,1.5,6,6,0,44
3,100,1024,100,0.3,42,42,0,58
3,100,1024,100,0.5,33,33,0,67
3,100,1024,100,1,19,19,0,81
3,100,1024,100,1.5,7,7,0,93
3,100,2048,2,0.3,10,2,8,0
3,100,2048,2,0.5,3,2,1,0
3,100,2048,2,1,2,2,0,0
3,100,2048,2,1.5,2,2,0,0
3,100,2048,3,0.3,5,3,2,0
3,100,2048,3,0.5,3,3,0,0
3,100,2048,3,1,3,3,0,0
3,100,2048,3,1.5,3,3,0,0
3,100,2048,4,0.3,10,4,6,0
3,100,2048,4,0.5,5,4,1,0
3,100,2048,4,1,4,4,0,0
3,100,2048,4,1.5,4,4,0,0
3,100,2048,5,0.3,11,5,6,0
3,100,2048,5,0.5,5,5,0,0
3,100,2048,5,1,5,5,0,0
3,100,2048,5,1.5,5,5,0,0
3,100,2048,10,0.3,11,10,1,0
3,100,2048,10,0.5,10,10,0,0
3,100,2048,10,1,10,10,0,0
3,100,2048,10,1.5,10,10,0,0
3,100,2048,15,0.3,15,15,0,0
3,100,2048,15,0.5,15,15,0,0
3,100,2048,15,1,15,15,0,0
3,100,2048,15,1.5,15,15,0,0
3,100,2048,20,0.3,20,20,0,0
3,100,2048,20,0.5,20,20,0,0
3,100,2048,20,1,20,20,0,0
3,100,2048,20,1.5,19,19,0,1
3,100,2048,50,0.3,48,48,0,2
3,100,2048,50,0.5,45,45,0,5
3,100,2048,50,1,19,19,0,31
3,100,2048,50,1.5,2,2,0,48
3,100,2048,100,0.3,35,35,0,65
3,100,2048,100,0.5,28,28,0,72
3,100,2048,100,1,19,19,0,81
3,100,2048,100,1.5,7,7,0,93
3,1000,64,2,0.3,371,2,369,0
3,1000,64,2,0.5,277,2,275,0
3,1000,64,2,1,146,2,144,0
3,1000,64,2,1.5,54,2,52,0
3,1000,64,3,0.3,361,3,358,0
3,1000,64,3,0.5,250,3,247,0
3,1000,64,3,1,145,3,142,0
3,1000,64,3,1.5,60,3,57,0
3,1000,64,4,0.3,363,4,359,0
3,1000,64,4,0.5,285,4,281,0
3,1000,64,4,1,142,3,139,1
3,1000,64,4,1.5,61,4,57,0
3,1000,64,5,0.3,338,5,333,0
3,1000,64,5,0.5,267,5,262,0
3,1000,64,5,1,189,5,184,0
3,1000,64,5,1.5,60,5,55,0
3,1000,64,10,0.3,345,10,335,0
3,1000,64,10,0.5,289,10,279,0
3,1000,64,10,1,146,8,138,2
3,1000,64,10,1.5,64,6,58,4
3,1000,64,15,0.3,369,15,354,0
3,1000,64,15,0.5,286,12,274,3
3,1000,64,15,1,127,10,117,5
3,1000,64,15,1.5,58,5,53,10
3,1000,64,20,0.3,358,17,341,3
3,1000,64,20,0.5,282,14,268,6
3,1000,64,20,1,154,15,139,5
3,1000,64,20,1.5,61,10,51,10
3,1000,64,50,0.3,353,36,317,14
3,1000,64,50,0.5,290,30,260,20
3,1000,64,50,1,184,26,158,24
3,1000,64,50,1.5,62,12,50,38
3,1000,64,100,0.3,402,61,341,39
3,1000,64,100,0.5,273,48,225,52
3,1000,64,100,1,157,33,124,67
3,1000,64,100,1.5,62,19,43,81
3,1000,16,2,0.3,421,2,419,0
3,1000,16,2,0.5,390,2,388,0
3,1000,16,2,1,109,2,107,0
3,1000,16,2,1.5,111,2,109,0
3,1000,16,3,0.3,395,3,392,0
3,1000,16,3,0.5,363,2,361,1
3,1000,16,3,1,113,2,111,1
3,1000,16,3,1.5,47,3,44,0
3,1000,16,4,0.3,408,4,404,0
3,1000,16,4,0.5,243,4,239,0
3,1000,16,4,1,101,3,98,1
3,1000,16,4,1.5,57,2,55,2
3,1000,16,5,0.3,397,4,393,1
3,1000,16,5,0.5,400,5,395,0
3,1000,16,5,1,115,3,112,2
3,1000,16,5,1.5,85,3,82,2
3,1000,16,10,0.3,390,8,382,2
3,1000,16,10,0.5,388,8,380,2
3,1000,16,10,1,124,3,121,7
3,1000,16,10,1.5,57,3,54,7
3,1000,16,15,0.3,405,10,395,5
3,1000,16,15,0.5,264,8,256,7
3,1000,16,15,1,213,9,204,6
3,1000,16,15,1.5,47,4,43,11
3,1000,16,20,0.3,409,15,394,5
3,1000,16,20,0.5,256,11,245,9
3,1000,16,20,1,218,8,210,12
3,1000,16,20,1.5,105,7,98,13
3,1000,16,50,0.3,390,27,363,23
3,1000,16,50,0.5,239,21,218,29
3,1000,16,50,1,105,9,96,41
3,1000,16,50,1.5,111,10,101,40
3,1000,16,100,0.3,396,51,345,49
3,1000,16,100,0.5,401,55,346,45
3,1000,16,100,1,127,15,112,85
3,1000,16,100,1.5,40,8,32,92
3,1000,32,2,0.3,432,2,430,0
3,1000,32,2,0.5,308,2,306,0
3,1000,32,2,1,182,2,180,0
3,1000,32,2,1.5,64,2,62,0
3,1000,32,3,0.3,424,3,421,0
3,1000,32,3,0.5,300,3,297,0
3,1000,32,3,1,192,3,189,0
3,1000,32,3,1.5,52,3,49,0
3,1000,32,4,0.3,429,4,425,0
3,1000,32,4,0.5,315,4,311,0
3,1000,32,4,1,177,3,174,1
3,1000,32,4,1.5,58,3,55,1
3,1000,32,5,0.3,443,5,438,0
3,1000,32,5,0.5,303,5,298,0
3,1000,32,5,1,171,5,166,0
3,1000,32,5,1.5,58,3,55,2
3,1000,32,10,0.3,432,10,422,0
3,1000,32,10,0.5,300,7,293,3
3,1000,32,10,1,123,6,117,4
3,1000,32,10,1.5,60,4,56,6
3,1000,32,15,0.3,430,12,418,3
3,1000,32,15,0.5,313,13,300,2
3,1000,32,15,1,207,9,198,6
3,1000,32,15,1.5,72,5,67,10
3,1000,32,20,0.3,328,16,312,4
3,1000,32,20,0.5,309,15,294,5
3,1000,32,20,1,192,11,181,9
3,1000,32,20,1.5,47,6,41,14
3,1000,32,50,0.3,442,37,405,13
3,1000,32,50,0.5,303,22,281,28
3,1000,32,50,1,119,13,106,37
3,1000,32,50,1.5,64,13,51,37
3,1000,32,100,0.3,430,62,368,38
3,1000,32,100,0.5,320,42,278,58
3,1000,32,100,1,129,18,111,82
3,1000,32,100,1.5,56,15,41,85
3,1000,64,2,0.3,328,2,326,0
3,1000,64,2,0.5,335,2,333,0
3,1000,64,2,1,133,2,131,0
3,1000,64,2,1.5,83,2,81,0
3,1000,64,3,0.3,378,3,375,0
3,1000,64,3,0.5,281,3,278,0
3,1000,64,3,1,132,3,129,0
3,1000,64,3,1.5,49,3,46,0
3,1000,64,4,0.3,344,4,340,0
3,1000,64,4,0.5,272,4,268,0
3,1000,64,4,1,124,4,120,0
3,1000,64,4,1.5,56,4,52,0
3,1000,64,5,0.3,332,5,327,0
3,1000,64,5,0.5,278,5,273,0
3,1000,64,5,1,125,5,120,0
3,1000,64,5,1.5,52,5,47,0
3,1000,64,10,0.3,330,9,321,1
3,1000,64,10,0.5,286,10,276,0
3,1000,64,10,1,184,8,176,2
3,1000,64,10,1.5,60,7,53,3
3,1000,64,15,0.3,369,13,356,2
3,1000,64,15,0.5,342,14,328,1
3,1000,64,15,1,154,11,143,4
3,1000,64,15,1.5,62,5,57,10
3,1000,64,20,0.3,348,17,331,3
3,1000,64,20,0.5,286,17,269,3
3,1000,64,20,1,141,14,127,6
3,1000,64,20,1.5,63,9,54,11
3,1000,64,50,0.3,342,34,308,16
3,1000,64,50,0.5,275,34,241,16
3,1000,64,50,1,134,20,114,30
3,1000,64,50,1.5,57,10,47,40
3,1000,64,100,0.3,372,56,316,44
3,1000,64,100,0.5,277,49,228,51
3,1000,64,100,1,159,36,123,64
3,1000,64,100,1.5,68,18,50,82
3,1000,128,2,0.3,378,2,376,0
3,1000,128,2,0.5,340,2,338,0
3,1000,128,2,1,160,2,158,0
3,1000,128,2,1.5,76,2,74,0
3,1000,128,3,0.3,359,3,356,0
3,1000,128,3,0.5,274,3,271,0
3,1000,128,3,1,160,3,157,0
3,1000,128,3,1.5,61,3,58,0
3,1000,128,4,0.3,396,4,392,0
3,1000,128,4,0.5,314,4,310,0
3,1000,128,4,1,152,4,148,0
3,1000,128,4,1.5,74,4,70,0
3,1000,128,5,0.3,399,5,394,0
3,1000,128,5,0.5,337,5,332,0
3,1000,128,5,1,141,5,136,0
3,1000,128,5,1.5,74,5,69,0
3,1000,128,10,0.3,387,10,377,0
3,1000,128,10,0.5,339,10,329,0
3,1000,128,10,1,175,10,165,0
3,1000,128,10,1.5,83,10,73,0
3,1000,128,15,0.3,393,15,378,0
3,1000,128,15,0.5,324,14,310,1
3,1000,128,15,1,164,14,150,1
3,1000,128,15,1.5,75,12,63,3
3,1000,128,20,0.3,387,19,368,1
3,1000,128,20,0.5,315,18,297,2
3,1000,128,20,1,165,18,147,2
3,1000,128,20,1.5,56,11,45,9
3,1000,128,50,0.3,405,40,365,10
3,1000,128,50,0.5,318,41,277,9
3,1000,128,50,1,146,28,118,22
3,1000,128,50,1.5,69,14,55,36
3,1000,128,100,0.3,343,68,275,32
3,1000,128,100,0.5,307,56,251,44
3,1000,128,100,1,160,37,123,63
3,1000,128,100,1.5,63,20,43,80
3,1000,256,2,0.3,382,2,380,0
3,1000,256,2,0.5,272,2,270,0
3,1000,256,2,1,149,2,147,0
3,1000,256,2,1.5,61,2,59,0
3,1000,256,3,0.3,375,3,372,0
3,1000,256,3,0.5,275,3,272,0
3,1000,256,3,1,138,3,135,0
3,1000,256,3,1.5,43,3,40,0
3,1000,256,4,0.3,396,4,392,0
3,1000,256,4,0.5,303,4,299,0
3,1000,256,4,1,120,4,116,0
3,1000,256,4,1.5,52,4,48,0
3,1000,256,5,0.3,356,5,351,0
3,1000,256,5,0.5,294,5,289,0
3,1000,256,5,1,139,5,134,0
3,1000,256,5,1.5,49,5,44,0
3,1000,256,10,0.3,375,10,365,0
3,1000,256,10,0.5,291,10,281,0
3,1000,256,10,1,130,10,120,0
3,1000,256,10,1.5,66,10,56,0
3,1000,256,15,0.3,347,15,332,0
3,1000,256,15,0.5,293,15,278,0
3,1000,256,15,1,135,15,120,0
3,1000,256,15,1.5,69,15,54,0
3,1000,256,20,0.3,352,20,332,0
3,1000,256,20,0.5,294,20,274,0
3,1000,256,20,1,149,20,129,0
3,1000,256,20,1.5,54,16,38,4
3,1000,256,50,0.3,353,41,312,9
3,1000,256,50,0.5,308,45,263,5
3,1000,256,50,1,141,39,102,11
3,1000,256,50,1.5,63,31,32,19
3,1000,256,100,0.3,394,81,313,19
3,1000,256,100,0.5,287,71,216,29
3,1000,256,100,1,161,56,105,44
3,1000,256,100,1.5,82,41,41,59
3,1000,512,2,0.3,369,2,367,0
3,1000,512,2,0.5,282,2,280,0
3,1000,512,2,1,111,2,109,0
3,1000,512,2,1.5,35,2,33,0
3,1000,512,3,0.3,354,3,351,0
3,1000,512,3,0.5,278,3,275,0
3,1000,512,3,1,97,3,94,0
3,1000,512,3,1.5,28,3,25,0
3,1000,512,4,0.3,340,4,336,0
3,1000,512,4,0.5,258,4,254,0
3,1000,512,4,1,130,4,126,0
3,1000,512,4,1.5,42,4,38,0
3,1000,512,5,0.3,358,5,353,0
3,1000,512,5,0.5,269,5,264,0
3,1000,512,5,1,122,5,117,0
3,1000,512,5,1.5,30,5,25,0
3,1000,512,10,0.3,355,10,345,0
3,1000,512,10,0.5,274,10,264,0
3,1000,512,10,1,126,10,116,0
3,1000,512,10,1.5,49,10,39,0
3,1000,512,15,0.3,360,15,345,0
3,1000,512,15,0.5,276,15,261,0
3,1000,512,15,1,136,15,121,0
3,1000,512,15,1.5,52,15,37,0
3,1000,512,20,0.3,346,20,326,0
3,1000,512,20,0.5,279,20,259,0
3,1000,512,20,1,134,20,114,0
3,1000,512,20,1.5,56,20,36,0
3,1000,512,50,0.3,360,47,313,3
3,1000,512,50,0.5,280,48,232,2
3,1000,512,50,1,150,46,104,4
3,1000,512,50,1.5,59,39,20,11
3,1000,512,100,0.3,364,88,276,12
3,1000,512,100,0.5,305,86,219,14
3,1000,512,100,1,144,62,82,38
3,1000,512,100,1.5,80,50,30,50
3,1000,1024,2,0.3,341,2,339,0
3,1000,1024,2,0.5,261,2,259,0
3,1000,1024,2,1,105,2,103,0
3,1000,1024,2,1.5,34,2,32,0
3,1000,1024,3,0.3,340,3,337,0
3,1000,1024,3,0.5,247,3,244,0
3,1000,1024,3,1,82,3,79,0
3,1000,1024,3,1.5,19,3,16,0
3,1000,1024,4,0.3,343,4,339,0
3,1000,1024,4,0.5,234,4,230,0
3,1000,1024,4,1,105,4,101,0
3,1000,1024,4,1.5,27,4,23,0
3,1000,1024,5,0.3,319,5,314,0
3,1000,1024,5,0.5,232,5,227,0
3,1000,1024,5,1,82,5,77,0
3,1000,1024,5,1.5,31,5,26,0
3,1000,1024,10,0.3,328,10,318,0
3,1000,1024,10,0.5,246,10,236,0
3,1000,1024,10,1,88,10,78,0
3,1000,1024,10,1.5,33,10,23,0
3,1000,1024,15,0.3,322,15,307,0
3,1000,1024,15,0.5,235,15,220,0
3,1000,1024,15,1,88,15,73,0
3,1000,1024,15,1.5,33,15,18,0
3,1000,1024,20,0.3,336,20,316,0
3,1000,1024,20,0.5,256,20,236,0
3,1000,1024,20,1,96,20,76,0
3,1000,1024,20,1.5,45,20,25,0
3,1000,1024,50,0.3,321,50,271,0
3,1000,1024,50,0.5,248,50,198,0
3,1000,1024,50,1,110,49,61,1
3,1000,1024,50,1.5,64,45,19,5
3,1000,1024,100,0.3,330,97,233,3
